"govguareatsleep" "govtakecarewhocant" "govhelpneedy" "improveblackpos" "equalOPP" "poortoodep" "richgetricher" "govwasteful" "age" "agesq.01" "black" "bornagain" "blackbornagain" "rel.catholic" "rel.nonchr" "ed.cat1" "ed.cat3" "ed.cat4" "ed.cat5" "income.1" "income.3" "income.4" "income.dk" "parent" "hispanic" "female" "unborn" "womentradrole" "peacethrustrength" "searchterrorists" "bandangerousbooks" "firegayteachers" "xratedOK" "bush" "gore" "novote" "other"
"2235" 2 2 2 1 4 2 3 2 2.18366517675742 0.047683936041830 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 2 4 3 4 4 3 3 FALSE FALSE FALSE TRUE
"2236" 4 4 3 4 4 3 4 3 9.18366517675742 0.843397060787868 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 2 4 3 3 4 4 3 FALSE TRUE FALSE FALSE
"2237" 1 1 1 1 4 1 1 3 -19.8163348232426 3.92687125826857 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 2 4 2 4 4 4 4 TRUE FALSE FALSE FALSE
"2238" 4 1 4 1 4 1 4 1 -20.8163348232426 4.33319795473342 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1 4 1 4 4 1 1 FALSE TRUE FALSE FALSE
"2239" 4 4 4 3 4 2 3 2 -19.8163348232426 3.92687125826857 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 2 3 4 2 3 4 1 FALSE FALSE FALSE TRUE
"2240" 3 3 3 1 3 3 3 2 -8.81633482324258 0.777277597155199 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 3 4 3 4 2 1 2 FALSE TRUE FALSE FALSE
"2241" 4 2 4 2 4 3 4 1 -25.8163348232426 6.66483143705768 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 2 4 3 4 3 3 3 FALSE FALSE TRUE FALSE
"2242" 2 3 2 2 3 2 2 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 1 4 3 1 1 3 1 FALSE TRUE FALSE FALSE
"2243" 3 3 2 1 4 2 4 3 -19.8163348232426 3.92687125826857 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 3 3 4 1 4 4 3 FALSE FALSE TRUE FALSE
"2244" 3 2 3 2 4 2 2 2 -10.8163348232426 1.16993099008490 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 3 3 3 2 1 4 4 FALSE FALSE TRUE FALSE
"2245" 4 4 4 1 4 4 4 1 -0.816334823242585 0.00666402543638502 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 1 4 4 1 1 1 4 FALSE TRUE FALSE FALSE
"2246" 2 3 1 2 4 2 2 2 -20.8163348232426 4.33319795473342 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 4 4 4 4 4 4 3 FALSE FALSE FALSE TRUE
"2247" 4 4 3 3 4 4 3 4 9.18366517675742 0.843397060787868 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 4 4 4 4 4 3 1 FALSE TRUE FALSE FALSE
"2248" 3 3 3 1 4 2 3 2 -26.8163348232426 7.19115813352253 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 2 4 3 3 4 4 3 FALSE FALSE TRUE FALSE
"2249" 3 2 2 3 3 2 2 3 -6.81633482324258 0.464624204225495 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 2 3 3 3 3 3 2 FALSE TRUE FALSE FALSE
"2250" 3 3 3 3 2 2 3 1 18.1836651767574 3.3064567926042 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 2 4 2 3 3 3 2 FALSE FALSE TRUE FALSE
"2251" 3 4 3 1 3 2 4 1 -9.81633482324258 0.96360429362005 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 3 2 4 4 3 3 TRUE FALSE FALSE FALSE
"2252" 3 3 3 1 3 3 3 4 -21.8163348232426 4.75952465119827 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 3 3 1 3 4 3 FALSE FALSE TRUE FALSE
"2253" 3 1 1 1 4 2 3 2 -5.81633482324258 0.338297507760643 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 3 3 2 3 3 3 3 FALSE TRUE FALSE FALSE
"2254" 4 4 3 2 4 2 3 1 -0.816334823242585 0.00666402543638502 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 1 4 1 1 1 1 1 TRUE FALSE FALSE FALSE
"2255" 4 3 3 2 3 2 3 2 -5.81633482324258 0.338297507760643 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 2 3 4 3 1 1 2 FALSE TRUE FALSE FALSE
"2256" 4 3 3 1 3 1 3 2 -17.8163348232426 3.17421786533886 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 3 3 3 3 3 4 3 FALSE FALSE TRUE FALSE
"2257" 3 3 2 3 3 2 2 3 0.183665176757415 0.000337328971533326 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 3 4 2 4 4 4 2 TRUE FALSE FALSE FALSE
"2258" 4 4 4 1 4 2 2 2 -9.81633482324258 0.96360429362005 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 2 4 3 4 2 1 2 TRUE FALSE FALSE FALSE
"2259" 3 2 2 3 3 2 2 3 -16.8163348232426 2.82789116887401 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 2 3 3 3 3 3 2 FALSE TRUE FALSE FALSE
"2260" 4 3 4 2 3 3 2 3 -22.8163348232426 5.20585134766312 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 3 4 2 3 2 4 4 FALSE TRUE FALSE FALSE
"2261" 3 2 3 3 4 3 4 3 -25.8163348232426 6.66483143705768 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 2 4 2 4 1 4 2 FALSE FALSE TRUE FALSE
"2262" 2 4 2 1 3 1 3 1 20.1836651767574 4.0738033996745 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 4 1 4 1 2 3 FALSE FALSE TRUE FALSE
"2263" 3 2 2 2 3 2 2 1 -11.8163348232426 1.39625768654975 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 3 4 3 4 4 4 2 FALSE TRUE FALSE FALSE
"2264" 4 4 4 2 4 4 4 2 18.1836651767574 3.3064567926042 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 2 4 4 4 1 4 2 FALSE FALSE FALSE TRUE
"2265" 2 3 2 2 3 2 2 2 7.18366517675742 0.516050453717572 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 3 4 2 3 3 3 3 TRUE FALSE FALSE FALSE
"2266" 3 3 3 3 3 3 4 3 -2.81633482324258 0.0793174183660884 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 4 1 1 1 TRUE FALSE FALSE FALSE
"2267" 3 3 3 1 4 1 4 1 6.18366517675742 0.382377150182423 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 4 1 4 4 1 4 TRUE FALSE FALSE FALSE
"2268" 4 4 3 3 4 3 3 3 -12.8163348232426 1.64258438301461 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 3 4 2 4 4 4 2 FALSE FALSE TRUE FALSE
"2269" 1 3 2 2 4 2 3 2 -13.8163348232426 1.90891107947946 0 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 4 4 1 4 4 4 3 FALSE FALSE TRUE FALSE
"2270" 3 3 3 3 3 3 1 3 -18.8163348232426 3.54054456180372 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 3 4 3 2 4 4 3 FALSE TRUE FALSE FALSE
"2271" 4 1 3 1 4 1 4 1 -12.8163348232426 1.64258438301461 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 4 1 4 1 2 3 FALSE FALSE TRUE FALSE
"2272" 4 2 3 2 4 2 4 3 -17.8163348232426 3.17421786533886 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 2 3 4 2 2 3 3 FALSE FALSE TRUE FALSE
"2273" 2 1 2 2 4 2 2 3 -21.8163348232426 4.75952465119827 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 3 4 1 4 4 4 3 TRUE FALSE FALSE FALSE
"2274" 4 4 4 2 4 1 3 3 -13.8163348232426 1.90891107947946 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 3 4 3 3 4 4 3 FALSE FALSE TRUE FALSE
"2275" 2 2 2 2 4 2 3 3 -6.81633482324258 0.464624204225495 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 3 4 2 4 4 4 4 FALSE FALSE TRUE FALSE
"2276" 2 2 2 2 3 3 3 1 -17.8163348232426 3.17421786533886 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 3 4 3 3 3 4 3 FALSE FALSE FALSE TRUE
"2277" 3 3 3 1 4 3 2 3 -14.8163348232426 2.19523777594431 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 2 4 2 4 4 4 3 FALSE FALSE TRUE FALSE
"2278" 3 3 2 2 4 1 4 2 -26.8163348232426 7.19115813352253 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 4 4 4 4 4 4 4 FALSE FALSE TRUE FALSE
"2279" 4 4 3 3 4 2 4 3 -15.8163348232426 2.50156447240916 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1 3 2 4 1 1 1 FALSE FALSE TRUE FALSE
"2280" 2 2 2 2 3 2 3 3 -18.8163348232426 3.54054456180372 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 3 4 3 4 3 4 3 FALSE FALSE TRUE FALSE
"2281" 3 2 1 1 1 1 1 1 -23.8163348232426 5.67217804412797 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 3 4 1 4 4 4 4 FALSE FALSE TRUE FALSE
"2282" 2 3 3 2 4 2 3 3 2.18366517675742 0.047683936041830 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 3 4 3 3 3 4 3 FALSE TRUE FALSE FALSE
"2283" 1 3 2 2 3 3 3 2 9.18366517675742 0.843397060787868 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 4 2 4 4 2 2 FALSE FALSE FALSE TRUE
"2284" 4 3 3 3 3 3 2 3 -16.8163348232426 2.82789116887401 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 4 4 3 4 4 4 1 FALSE TRUE FALSE FALSE
"2285" 1 2 2 1 1 3 2 2 -12.8163348232426 1.64258438301461 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 3 3 2 3 4 3 2 TRUE FALSE FALSE FALSE
"2286" 2 3 2 1 3 2 3 2 -3.81633482324258 0.14564411483094 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 2 2 3 1 2 1 2 TRUE FALSE FALSE FALSE
"2287" 3 3 3 1 4 1 3 3 -1.81633482324258 0.0329907219012367 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 1 4 4 4 3 3 2 FALSE FALSE TRUE FALSE
"2288" 3 3 3 3 3 2 2 3 -27.8163348232426 7.73748482998738 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 4 3 4 4 4 3 FALSE FALSE TRUE FALSE
"2289" 2 3 3 2 3 2 3 2 -5.81633482324258 0.338297507760643 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 2 2 1 1 1 3 FALSE FALSE TRUE FALSE
"2290" 3 3 4 3 3 3 3 3 -27.8163348232426 7.73748482998738 1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 2 2 2 3 2 2 3 FALSE FALSE TRUE FALSE
"2291" 3 3 2 2 3 3 3 3 -6.81633482324258 0.464624204225495 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1 2 3 3 3 2 1 3 FALSE FALSE TRUE FALSE
"2292" 2 2 1 1 2 1 2 2 0.183665176757415 0.000337328971533326 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 4 3 2 1 3 4 4 TRUE FALSE FALSE FALSE
"2293" 2 3 2 1 3 2 3 2 -5.81633482324258 0.338297507760643 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 2 3 1 1 3 3 2 TRUE FALSE FALSE FALSE
"2294" 3 3 2 2 3 3 2 3 -8.81633482324258 0.777277597155199 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 3 2 1 1 4 1 FALSE TRUE FALSE FALSE
"2295" 4 4 4 2 4 3 3 3 22.1836651767574 4.9211500067448 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 4 4 3 3 3 4 3 FALSE TRUE FALSE FALSE
"2296" 4 4 3 2 4 4 4 4 22.1836651767574 4.9211500067448 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 4 4 4 4 4 4 4 FALSE TRUE FALSE FALSE
"2297" 1 1 1 1 1 1 3 1 14.1836651767574 2.01176357846361 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 3 1 4 3 3 2 TRUE FALSE FALSE FALSE
"2298" 4 1 4 4 4 2 3 4 -12.8163348232426 1.64258438301461 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 2 4 3 1 2 4 3 FALSE TRUE FALSE FALSE
"2299" 1 1 1 1 2 1 4 1 9.18366517675742 0.843397060787868 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 2 4 1 1 4 3 1 TRUE FALSE FALSE FALSE
"2300" 2 4 2 1 1 1 3 1 -14.8163348232426 2.19523777594431 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 1 3 2 1 1 1 2 3 FALSE FALSE TRUE FALSE
"2301" 2 1 1 1 3 2 2 1 -9.81633482324258 0.96360429362005 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 2 3 2 1 4 4 1 TRUE FALSE FALSE FALSE
"2302" 4 4 2 3 4 2 3 2 -6.81633482324258 0.464624204225495 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 2 4 2 4 4 4 3 FALSE FALSE TRUE FALSE
"2303" 4 4 3 1 4 2 4 1 15.1836651767574 2.30543688199876 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 4 4 4 1 2 1 3 FALSE FALSE TRUE FALSE
"2304" 3 3 4 2 4 2 4 2 16.1836651767574 2.61911018553391 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 3 4 3 3 4 4 2 FALSE TRUE FALSE FALSE
"2305" 4 4 4 4 4 2 4 3 25.1836651767574 6.34216991735024 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 3 2 2 1 3 2 FALSE FALSE TRUE FALSE
"2306" 3 2 2 1 4 3 2 4 -26.8163348232426 7.19115813352253 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 4 2 3 4 4 3 FALSE FALSE TRUE FALSE
"2307" 2 2 2 1 4 2 3 1 -25.8163348232426 6.66483143705768 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 1 4 3 4 4 3 4 FALSE FALSE TRUE FALSE
"2308" 2 2 2 2 3 2 2 3 -18.8163348232426 3.54054456180372 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 3 4 2 4 4 4 3 FALSE TRUE FALSE FALSE
"2309" 3 2 3 2 4 3 2 3 -23.8163348232426 5.67217804412797 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 2 3 3 4 4 4 4 FALSE FALSE FALSE TRUE
"2310" 3 3 3 1 4 1 3 3 -22.8163348232426 5.20585134766312 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 3 4 2 4 1 4 3 FALSE TRUE FALSE FALSE
"2311" 4 3 3 2 4 2 2 3 -16.8163348232426 2.82789116887401 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 2 4 3 4 1 3 3 FALSE FALSE TRUE FALSE
"2312" 3 3 2 1 1 1 4 2 -25.8163348232426 6.66483143705768 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 4 4 4 4 4 3 FALSE FALSE FALSE TRUE
"2313" 3 2 4 3 3 3 3 2 -12.8163348232426 1.64258438301461 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 2 4 3 4 3 4 2 FALSE FALSE FALSE TRUE
"2314" 3 4 4 3 4 3 2 3 -21.8163348232426 4.75952465119827 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 3 4 3 3 3 2 2 FALSE FALSE TRUE FALSE
"2315" 4 1 1 1 4 1 4 4 -9.81633482324258 0.96360429362005 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 1 4 4 1 1 4 4 TRUE FALSE FALSE FALSE
"2316" 1 1 1 1 2 1 1 1 20.1836651767574 4.0738033996745 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 4 4 2 4 4 4 3 TRUE FALSE FALSE FALSE
"2317" 4 3 3 2 4 2 3 3 -21.8163348232426 4.75952465119827 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 4 3 4 4 4 4 FALSE FALSE TRUE FALSE
"2318" 1 2 2 1 1 1 3 1 -7.81633482324258 0.610950900690347 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 2 2 4 3 1 3 FALSE FALSE TRUE FALSE
"2319" 4 4 4 2 4 4 4 2 -2.81633482324258 0.0793174183660884 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 4 4 4 3 4 1 FALSE FALSE FALSE TRUE
"2320" 2 3 2 1 3 2 2 1 14.1836651767574 2.01176357846361 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 3 4 1 4 4 4 3 FALSE FALSE TRUE FALSE
"2321" 4 2 2 2 4 2 3 2 13.1836651767574 1.73809027492846 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 3 3 2 4 4 4 2 FALSE TRUE FALSE FALSE
"2322" 2 1 1 1 3 1 3 2 -0.816334823242585 0.00666402543638502 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 4 4 1 2 4 4 3 FALSE FALSE TRUE FALSE
"2323" 4 3 3 3 3 3 3 3 9.18366517675742 0.843397060787868 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 2 4 2 3 4 4 2 FALSE TRUE FALSE FALSE
"2324" 2 1 1 1 1 1 2 1 -1.81633482324258 0.0329907219012367 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 3 4 1 1 4 3 4 TRUE FALSE FALSE FALSE
"2325" 1 2 2 2 3 2 2 1 -0.816334823242585 0.00666402543638502 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 2 3 1 4 3 3 3 TRUE FALSE FALSE FALSE
"2326" 3 3 3 3 3 2 1 3 21.1836651767574 4.48747670320965 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 3 4 2 2 3 3 3 FALSE TRUE FALSE FALSE
"2327" 3 3 2 4 3 1 4 2 -23.8163348232426 5.67217804412797 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 1 2 1 3 4 1 1 1 FALSE FALSE TRUE FALSE
"2328" 4 4 4 3 3 2 3 2 5.18366517675742 0.268703846647275 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 3 4 4 4 4 4 2 TRUE FALSE FALSE FALSE
"2329" 1 1 1 1 3 1 3 3 -24.8163348232426 6.15850474059283 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 4 4 1 1 2 1 4 TRUE FALSE FALSE FALSE
"2330" 3 3 2 1 2 3 3 3 -25.8163348232426 6.66483143705768 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 4 4 3 3 2 4 3 FALSE FALSE TRUE FALSE
"2331" 2 4 3 1 4 3 4 4 5.18366517675742 0.268703846647275 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 2 3 3 2 3 3 3 TRUE FALSE FALSE FALSE
"2332" 3 3 3 3 3 3 4 2 -20.8163348232426 4.33319795473342 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 3 4 3 3 2 4 3 FALSE TRUE FALSE FALSE
"2333" 4 4 4 2 4 3 3 2 -17.8163348232426 3.17421786533886 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 2 4 4 3 4 4 4 FALSE FALSE TRUE FALSE
"2334" 4 3 1 1 4 1 4 4 -19.8163348232426 3.92687125826857 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 3 3 3 4 4 1 3 FALSE FALSE TRUE FALSE
"2335" 3 3 3 2 4 3 3 3 -23.8163348232426 5.67217804412797 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 2 4 3 2 3 4 3 FALSE FALSE TRUE FALSE
"2336" 4 3 2 1 4 2 4 1 -24.8163348232426 6.15850474059283 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 4 3 4 4 4 3 FALSE TRUE FALSE FALSE
"2337" 1 1 1 1 3 1 3 1 31.1836651767574 9.72420973856113 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 4 2 3 4 3 3 TRUE FALSE FALSE FALSE
"2338" 2 2 2 1 3 1 3 3 -20.8163348232426 4.33319795473342 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 3 3 3 3 3 2 3 FALSE FALSE TRUE FALSE
"2339" 2 4 2 2 3 3 2 3 -18.8163348232426 3.54054456180372 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 3 4 3 4 3 4 3 TRUE FALSE FALSE FALSE
"2340" 4 4 1 1 4 2 3 2 -25.8163348232426 6.66483143705768 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 2 4 3 4 3 4 3 FALSE TRUE FALSE FALSE
"2341" 1 2 1 1 2 1 2 1 17.1836651767574 2.95278348906905 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 3 2 1 4 1 4 FALSE TRUE FALSE FALSE
"2342" 1 2 1 1 3 2 3 1 12.1836651767574 1.48441697139331 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 4 4 2 4 4 4 3 FALSE FALSE TRUE FALSE
"2343" 4 3 2 1 4 1 2 3 -27.8163348232426 7.73748482998738 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 0 1 3 4 1 1 3 3 FALSE FALSE TRUE FALSE
"2344" 4 3 3 3 4 3 3 4 -12.8163348232426 1.64258438301461 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 4 4 3 3 4 4 3 FALSE TRUE FALSE FALSE
"2345" 4 4 4 1 4 1 4 1 8.18366517675742 0.66972375725272 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 1 1 1 1 1 4 4 FALSE TRUE FALSE FALSE
"2346" 1 1 3 3 4 1 1 1 -15.8163348232426 2.50156447240916 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 4 4 2 4 4 4 1 FALSE FALSE TRUE FALSE
"2347" 3 1 1 1 4 1 1 3 -21.8163348232426 4.75952465119827 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 4 4 1 4 3 4 2 FALSE TRUE FALSE FALSE
"2348" 3 2 3 2 4 1 3 3 -5.81633482324258 0.338297507760643 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 1 4 4 1 1 2 1 FALSE FALSE TRUE FALSE
"2349" 3 3 3 3 4 3 2 2 -21.8163348232426 4.75952465119827 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 4 4 3 4 4 2 FALSE FALSE TRUE FALSE
"2350" 4 3 4 1 4 1 3 1 -17.8163348232426 3.17421786533886 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 1 2 4 4 2 4 4 2 TRUE FALSE FALSE FALSE
"2351" 2 4 4 1 4 3 3 2 8.18366517675742 0.66972375725272 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 1 1 1 4 1 1 1 FALSE TRUE FALSE FALSE
"2352" 3 3 2 2 3 2 3 2 -3.81633482324258 0.14564411483094 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 2 4 2 3 4 4 3 FALSE TRUE FALSE FALSE
"2353" 4 2 3 1 4 2 3 1 -10.8163348232426 1.16993099008490 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 3 4 2 4 4 4 4 FALSE FALSE TRUE FALSE
"2354" 4 4 4 1 3 2 4 2 9.18366517675742 0.843397060787868 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 4 4 3 4 3 3 3 FALSE TRUE FALSE FALSE
"2355" 1 1 1 1 4 1 4 4 -25.8163348232426 6.66483143705768 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 4 1 4 FALSE FALSE TRUE FALSE
"2356" 3 2 2 2 3 2 3 2 -22.8163348232426 5.20585134766312 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 4 4 4 4 4 4 4 FALSE TRUE FALSE FALSE
"2357" 3 3 2 2 3 2 3 2 -1.81633482324258 0.0329907219012367 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 2 4 2 2 4 4 2 FALSE TRUE FALSE FALSE
"2358" 4 3 3 2 4 3 3 4 -27.8163348232426 7.73748482998738 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 2 4 2 3 3 4 3 FALSE FALSE TRUE FALSE
"2359" 4 3 4 3 4 3 3 2 -26.8163348232426 7.19115813352253 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 4 4 4 4 4 4 2 FALSE FALSE TRUE FALSE
"2360" 2 3 3 2 3 2 2 2 -3.81633482324258 0.14564411483094 0 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 2 4 3 4 4 3 2 TRUE FALSE FALSE FALSE
"2361" 2 3 3 3 3 3 2 3 -5.81633482324258 0.338297507760643 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 2 4 4 3 4 4 2 FALSE TRUE FALSE FALSE
"2362" 4 3 3 3 4 2 3 2 9.18366517675742 0.843397060787868 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 3 4 4 4 4 4 2 FALSE TRUE FALSE FALSE
"2363" 1 2 2 1 4 1 4 4 -20.8163348232426 4.33319795473342 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 4 2 1 2 2 3 FALSE FALSE TRUE FALSE
"2364" 4 3 3 2 4 3 3 3 11.1836651767574 1.25074366785816 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 3 4 2 4 4 3 3 FALSE TRUE FALSE FALSE
"2365" 2 2 2 2 3 2 2 2 -3.81633482324258 0.14564411483094 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 4 4 3 2 4 4 3 FALSE TRUE FALSE FALSE
"2366" 4 4 4 3 4 4 3 3 -20.8163348232426 4.33319795473342 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 2 4 4 3 2 4 2 FALSE TRUE FALSE FALSE
"2367" 4 4 4 1 3 2 2 3 -14.8163348232426 2.19523777594431 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 3 4 1 1 4 4 1 FALSE FALSE TRUE FALSE
"2368" 2 4 3 2 3 3 3 2 17.1836651767574 2.95278348906905 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 2 4 2 3 4 4 2 FALSE TRUE FALSE FALSE
"2369" 1 1 2 1 3 1 3 1 -20.8163348232426 4.33319795473342 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 4 1 2 4 2 3 FALSE FALSE TRUE FALSE
"2370" 4 3 2 2 3 1 3 2 -5.81633482324258 0.338297507760643 0 0 0 0 1 0 1 0 0 0 0 0 1 1 0 1 2 3 2 3 2 3 2 TRUE FALSE FALSE FALSE
